url_path,views_total,views_unique
/pbs-assess/pacea,40,13
/pbs-assess/pacea/network,28,2
/pbs-assess/pacea/commits/main,10,2
/pbs-assess/pacea/issues/27,9,8
/pbs-assess/pacea/issues,7,4
/pbs-assess/pacea/tree/main/data,6,2
/pbs-assess/pacea/blob/main/data/herring_spawning_biomass_2024.rda,6,1
/pbs-assess/PACea,5,2
/pbs-assess/pacea/pulse,5,2
/pbs-assess/pacea/blob/main/NEWS.md,5,1
