url_path,views_total,views_unique
/pbs-assess/pacea,19,14
/pbs-assess/pacea/tree/main,7,4
/pbs-assess/pacea/issues,5,3
/pbs-assess/pacea/issues/72,5,3
/pbs-assess/pacea/tree/main/data,4,4
/pbs-assess/PACea,2,2
/pbs-assess/pacea/issues/73,2,2
/pbs-assess/pacea/tree/main/R,2,1
/pbs-assess/pacea/tree/main/vignettes,2,1
/pbs-assess/pacea/blob/main/man/figures/README-hotssea.png,1,1
