url_path,views_total,views_unique
/pbs-assess/pacea,50,17
/pbs-assess/pacea/blob/main/NEWS.md,6,1
/pbs-assess/pacea/issues,5,2
/pbs-assess/pacea/blob/main/man/figures/logo.png,4,1
/pbs-assess/pacea/blob/main/README.md,4,1
/pbs-assess/pacea/blob/main/inst/CITATION,3,1
/pbs-assess/pacea/pulls,3,1
/pbs-assess/pacea/tree/main/talks,3,1
/pbs-assess/pacea/issues/57,2,2
/pbs-assess/pacea/blob/main/README.Rmd,2,1
